InternalID,Freeze Brand,Ear Tag,Colour,Breed,Sex,Date Of Birth,Dam's Ear Tag,Date Of Acquisition,Age when acquired,Purchased From,Date Of Disposal,Disposed Of To,Date Of Death,Manner and Place of Destruction,Record 1st Created,Record Edited?,Reason For Change,ReasonForCull,Sire,Location,Age(mths),
209196990,25,UK106710602571,N/A,Holstein,Female,12/05/2017,UK106710401596,11/02/2020,2 yrs  9 mths,Newcastle University,,,,,13/02/2020,No,in,,,,48,
209196991,,UK106710602585,N/A,HOLSTEIN FRIESIAN,Female,16/06/2017,UK106710401953,11/02/2020,2 yrs  8 mths,Newcastle University,25/06/2020,Linden Foods,,,13/02/2020,No,BCMS Difference,,,,36,
209196993,77,UK106710602634,N/A,HOLSTEIN FRIESIAN,Female,14/09/2017,UK106710401729,11/02/2020,2 yrs  5 mths,Newcastle University,,,,,13/02/2020,No,fb,,,,43,
209196994,35,UK106710602641,N/A,HOLSTEIN FRIESIAN,Female,06/10/2017,UK106710302225,11/02/2020,2 yrs  4 mths,Newcastle University,,,,,13/02/2020,No,FB,,,,43,
209196995,52,UK107189102824,N/A,HOLSTEIN FRIESIAN X,Female,05/08/2017,UK107189201775,11/02/2020,2 yrs  6 mths,Newcastle University,,,,,13/02/2020,No,BCMS Difference,,,,45,
209196996,73,UK107189102852,N/A,BRITISH FRIESIAN X,Female,27/09/2017,UK107189202314,11/02/2020,2 yrs  5 mths,Newcastle University,11/11/2020,Linden Foods,,,13/02/2020,No,fb,,,,38,
209196997,63,UK107189102873,N/A,HOLSTEIN FRIESIAN X,Female,28/10/2017,UK107189302056,11/02/2020,2 yrs  4 mths,Newcastle University,,,,,13/02/2020,No,BCMS Difference,,,,42,
209196998,43,UK107189102894,N/A,HOLSTEIN FRIESIAN,Female,21/11/2017,UK107189301993,11/02/2020,2 yrs  3 mths,Newcastle University,,,,,13/02/2020,No,BCM,,,,41,
209196999,,UK107189102901,N/A,HOLSTEIN FRIESIAN,Female,23/11/2017,UK107189601758,11/02/2020,2 yrs  3 mths,Newcastle University,30/07/2020,Linden Foods,,,13/02/2020,No,BCMS Difference,,,,32,
209197000,104,UK107189202811,N/A,HOLSTEIN FRIESIAN,Female,24/05/2017,UK107189201369,11/02/2020,2 yrs  9 mths,Newcastle University,,,,,13/02/2020,No,BCMS Difference,,,,47,
209197001,254,UK107189202818,N/A,HOLSTEIN FRIESIAN,Female,22/07/2017,UK107189201719,11/02/2020,2 yrs  7 mths,Newcastle University,,,,,13/02/2020,No,na,,,,45,
209197003,419,UK107189202867,N/A,HOLSTEIN FRIESIAN X,Female,18/10/2017,UK107189202209,11/02/2020,2 yrs  4 mths,Newcastle University,,,,,13/02/2020,No,fb,,,,42,
209197004,184,UK107189202874,N/A,Swedish Red X,Female,28/10/2017,UK107189302301,11/02/2020,2 yrs  4 mths,Newcastle University,,,,,13/02/2020,No,fb,,,,42,
209197005,9,UK107189202888,N/A,HOLSTEIN FRIESIAN,Female,08/11/2017,UK107189502198,11/02/2020,2 yrs  3 mths,Newcastle University,,,,,13/02/2020,No,BCMS Difference,,,,42,
209197006,172,UK107189202902,N/A,HOLSTEIN FRIESIAN,Female,24/11/2017,UK107189101452,11/02/2020,2 yrs  3 mths,Newcastle University,,,,,13/02/2020,No,BCMS Difference,,,,41,
209197007,530,UK107189302812,N/A,HOLSTEIN FRIESIAN X,Female,01/06/2017,UK107189401259,11/02/2020,2 yrs  8 mths,Newcastle University,18/02/2021,Linden Foods,,,13/02/2020,No,na,,,,45,
209197008,404,UK107189302861,N/A,HOLSTEIN FRIESIAN,Female,11/10/2017,UK107189402155,11/02/2020,2 yrs  4 mths,Newcastle University,,,,,13/02/2020,No,BCMS Difference,,,,42,
209197010,522,UK107189402771,N/A,HOLSTEIN FRIESIAN X,Female,20/02/2017,UK107189601744,11/02/2020,3 yrs  0 mths,Newcastle University,30/07/2020,Linden Foods,,,13/02/2020,No,BCMS Difference,,,,41,
209197011,213,UK107189402820,N/A,HOLSTEIN FRIESIAN,Female,23/07/2017,UK107189301510,11/02/2020,2 yrs  7 mths,Newcastle University,,,,,13/02/2020,No,BCMS Difference,,,,45,
209197012,262,UK107189402841,N/A,HOLSTEIN FRIESIAN,Female,13/09/2017,UK107189101599,11/02/2020,2 yrs  5 mths,Newcastle University,,,,,13/02/2020,No,NA,,,,43,
209197013,56,UK107189402848,N/A,HOLSTEIN FRIESIAN X,Female,21/09/2017,UK107189102033,11/02/2020,2 yrs  5 mths,Newcastle University,,,01/05/2020,,13/02/2020,No,BCMS Difference,,,,31,
209197015,439,UK107189402883,N/A,HOLSTEIN FRIESIAN,Female,07/11/2017,UK107189601730,11/02/2020,2 yrs  3 mths,Newcastle University,,,,,13/02/2020,No,BCMS Difference,,,,42,
209197016,406,UK107189402897,N/A,HOLSTEIN FRIESIAN,Female,22/11/2017,UK107189602101,11/02/2020,2 yrs  3 mths,Newcastle University,18/02/2021,Linden Foods,,,13/02/2020,No,BCMS Difference,,,,39,
209197017,,UK107189502660,N/A,Swedish Red X,Female,13/10/2016,UK107189602178,11/02/2020,3 yrs  4 mths,Newcastle University,25/06/2020,Linden Foods,,,13/02/2020,No,BCMS Difference,,,,45,
209197018,,UK107189502758,N/A,Swedish Red X,Female,30/01/2017,UK107189702291,11/02/2020,3 yrs  1 mths,Newcastle University,25/06/2020,Linden Foods,,,13/02/2020,No,BCMS Difference,,,,41,
209197019,405,UK107189502863,N/A,HOLSTEIN FRIESIAN X,Female,11/10/2017,UK107189701304,11/02/2020,2 yrs  4 mths,Newcastle University,,,,,13/02/2020,No,fb,,,,42,
209197020,360,UK107189602675,N/A,Swedish Red X,Female,24/10/2016,UK107189102180,11/02/2020,3 yrs  4 mths,Newcastle University,,,,,13/02/2020,No,BCMS Difference,,,,54,
209197021,519,UK107189602766,N/A,BRITISH FRIESIAN X,Female,12/02/2017,UK107189401133,11/02/2020,3 yrs  0 mths,Newcastle University,,,,,13/02/2020,No,fb,,,,50,
209197022,152,UK107189602815,N/A,HOLSTEIN FRIESIAN,Female,18/06/2017,UK107189702060,11/02/2020,2 yrs  8 mths,Newcastle University,,,,,13/02/2020,No,BCMS Difference,,,,46,
209197023,317,UK107189602822,N/A,BRITISH FRIESIAN X,Female,29/07/2017,UK107189501232,11/02/2020,2 yrs  7 mths,Newcastle University,,,,,13/02/2020,No,BCMS Difference,,,,45,
209197024,302,UK107189602857,N/A,HOLSTEIN FRIESIAN,Female,04/10/2017,UK107189602164,11/02/2020,2 yrs  4 mths,Newcastle University,,,,,13/02/2020,No,BCMS Difference,,,,43,
209197025,444,UK107189602892,N/A,HOLSTEIN FRIESIAN,Female,17/11/2017,UK107189202076,11/02/2020,2 yrs  3 mths,Newcastle University,,,,,13/02/2020,No,BCMS Difference,,,,41,
209197026,,UK107189602962,N/A,HOLSTEIN FRIESIAN,Female,26/02/2018,UK107189302210,11/02/2020,2 yrs  0 mths,Newcastle University,,,,,13/02/2020,No,BCMS Difference,,,,38,
209197027,389,UK107189702683,N/A,Swedish Red X,Female,03/11/2016,UK107189502198,11/02/2020,3 yrs  3 mths,Newcastle University,,,,,13/02/2020,No,na,,,,54,
209197028,516,UK107189702760,N/A,BRITISH FRIESIAN X,Female,06/02/2017,UK107189501540,11/02/2020,3 yrs  0 mths,Newcastle University,,,,,13/02/2020,No,na,,,,51,
209197029,,UK107189702774,N/A,Swedish Red X,Female,02/03/2017,UK107189302196,11/02/2020,2 yrs  11 mths,Newcastle University,,,,,13/02/2020,No,BCMS Difference,,,,50,
209197030,32,UK107189702809,N/A,BRITISH FRIESIAN X,Female,23/05/2017,UK107189602066,11/02/2020,2 yrs  9 mths,Newcastle University,,,,,13/02/2020,No,BCMS Difference,,,,47,
209197031,16,UK107189702816,N/A,HOLSTEIN FRIESIAN,Female,18/06/2017,UK107189701843,11/02/2020,2 yrs  8 mths,Newcastle University,,,,,13/02/2020,No,fb,,,,46,
209197032,458,UK107189702851,N/A,HOLSTEIN FRIESIAN,Female,27/09/2017,UK107189602143,11/02/2020,2 yrs  5 mths,Newcastle University,30/07/2020,Linden Foods,,,13/02/2020,No,BCMS Difference,,,,34,
209197033,414,UK107189702865,N/A,HOLSTEIN FRIESIAN,Female,15/10/2017,UK107189402134,11/02/2020,2 yrs  4 mths,Newcastle University,,,12/10/2020,Warrens Deadstock,13/02/2020,No,BCMS Difference,Lost Pregnancy,,,36,
209196978,,UK106710202567,N/A,Holstein,Female,02/05/2017,UK106710201363,12/02/2020,2 yrs  9 mths,Newcastle University,24/04/2020,Linden Foods,,,13/02/2020,No,,,,,36,
209197002,,UK107189202860,N/A,Swedish Red X,Female,10/10/2017,UK107189102383,12/02/2020,2 yrs  4 mths,Newcastle University,24/04/2020,Linden Foods,,,13/02/2020,No,,,,,30,
209197014,,UK107189402855,N/A,HOLSTEIN FRIESIAN,Female,01/10/2017,UK107189202125,12/02/2020,2 yrs  4 mths,Newcastle University,24/04/2020,Linden Foods,,,13/02/2020,No,,,,,31,
209490763,2759,UK106710502759,N/A,HOLSTEIN FRIESIAN,Female,15/05/2018,UK106710201447,12/02/2020,1 yrs  9 mths,Newcastle University,,,,,05/02/2021,No,,,,,35,
209490764,2659,UK107189402659,N/A,Swedish Red X,Female,12/10/2016,UK107189102082,12/02/2020,3 yrs  4 mths,Newcastle University,,,,,05/02/2021,No,,,,,55,
209490765,3038,UK107189503038,N/A,Holstein,Female,27/06/2018,UK106710702341,12/02/2020,1 yrs  8 mths,Newcastle University,,,22/02/2021,J P Warren,05/02/2021,No,,,,,32,
209490766,3058,UK107189403058,N/A,Holstein,Female,28/07/2018,UK106710702362,12/02/2020,1 yrs  7 mths,Newcastle University,,,,,05/02/2021,No,,,,,33,
209468432,2736,UK107189402736,N/A,HOLSTEIN FRIESIAN X,Female,22/12/2016,UK107189501568,23/02/2020,3 yrs  2 mths,Newcastle University,,,,,21/12/2020,No,correcting join date,,,,52,
209468614,,UK107189302910,N/A,HOLSTEIN FRIESIAN,Female,04/12/2017,UK107189102215,23/02/2020,2 yrs  2 mths,Newcastle University,,,,,22/12/2020,No,,,,,41,
209491645,,UK107189502898,N/A,HOLSTEIN FRIESIAN,Female,22/11/2017,UK107189501939,23/02/2020,2 yrs  3 mths,Newcastle University,,,,,05/02/2021,No,,,,,41,
209491646,109,UK107189202895,N/A,HOLSTEIN FRIESIAN,Female,21/11/2017,UK107189602003,23/02/2020,2 yrs  3 mths,Newcastle University,,,,,05/02/2021,No,NA,,,,41,
209491647,42,UK106710302540,N/A,HOLSTEIN FRIESIAN,Female,09/03/2017,UK106710301987,23/02/2020,2 yrs  11 mths,Newcastle University,,,,,05/02/2021,No,NA,,,,50,
209491648,75,UK106710402667,N/A,HOLSTEIN FRIESIAN,Female,10/12/2017,UK106710502087,23/02/2020,2 yrs  2 mths,Newcastle University,,,,,05/02/2021,No,na,,,,40,
209491649,29,UK107189502849,N/A,BRITISH FRIESIAN X,Female,25/09/2017,UK107189702368,23/02/2020,2 yrs  5 mths,Newcastle University,,,,,05/02/2021,No,na,,,,43,
209491651,,UK106710502521,N/A,HOLSTEIN FRIESIAN,Female,06/02/2017,UK106710501674,23/02/2020,3 yrs  0 mths,Newcastle University,,,21/05/2020,Warrens,05/02/2021,No,,,,,40,
209222766,,UK107189503486,N/A,HOLSTEIN FRIESIAN,Female,24/02/2020,UK106710302141,24/02/2020,0 yrs  0 mths,,13/05/2020,31/227/0024 Cockle Park,,,05/03/2020,No,,,UNKNOWN SIRE,,2,
209490768,,UK107189303491,N/A,HOLSTEIN FRIESIAN,Female,02/03/2020,UK106710102090,02/03/2020,0 yrs  0 mths,,13/05/2020,31/227/0024 Cockle Park,,,05/03/2020,No,,,,,2,
209222767,,UK107189603487,N/A,HOLSTEIN FRIESIAN,Female,03/03/2020,UK106710202504,03/03/2020,0 yrs  0 mths,,13/05/2020,31/227/0024 Cockle Park,,,05/03/2020,No,,,,,2,
209222769,,UK 107189 203609,N/A,HOLSTEIN FRIESIAN,Male,03/03/2020,UK106710202294,03/03/2020,0 yrs  0 mths,,07/05/2020,,,,05/03/2020,No,,,SANDY-VALLEY AMERIX ET BLFBYFCNFCVFDPF,,2,
209222772,,UK107189103489,N/A,Swedish Red X,Female,03/03/2020,UK107189502443,03/03/2020,0 yrs  0 mths,,,,,,05/03/2020,No,,,CARREG SAINFOIN,,13,
209490767,,UK107189203490,N/A,HOLSTEIN FRIESIAN,Female,03/03/2020,UK107189102495,03/03/2020,0 yrs  0 mths,,13/05/2020,31/227/0024 Cockle Park,,,05/03/2020,No,,,,,2,
209276535,,UK107189203497,N/A,HOLSTEIN FRIESIAN,Female,02/04/2020,UK107189202888,02/04/2020,0 yrs  0 mths,,16/02/2021,31/227/0024 Cockle Park,,,27/04/2020,No,,,,,10,
209276534,,UK107189103503,N/A,BRITISH FRIESIAN X,Female,03/04/2020,UK107189402799,03/04/2020,0 yrs  0 mths,,,,,,27/04/2020,No,,,,,12,
209276837,,UK107189303498,N/A,HOLSTEIN FRIESIAN,Female,03/04/2020,UK106710202518,03/04/2020,0 yrs  0 mths,,,,,,28/04/2020,No,,,,,12,
209276840,,UK107189403499,N/A,HOLSTEIN FRIESIAN,Female,03/04/2020,UK107189602892,03/04/2020,0 yrs  0 mths,,,,,,28/04/2020,No,,,,,12,
209276856,,UK107189603501,N/A,HOLSTEIN FRIESIAN X,Female,03/04/2020,UK107189102873,03/04/2020,0 yrs  0 mths,,,,,,28/04/2020,No,,,,,12,
209276860,,UK107189703502,N/A,Holstein,Female,03/04/2020,UK106710402569,03/04/2020,0 yrs  0 mths,,,,,,28/04/2020,No,,,,,12,
209276536,,UK107189203504,N/A,HOLSTEIN FRIESIAN X,Female,08/04/2020,UK107189402848,08/04/2020,0 yrs  0 mths,,13/05/2020,31/227/0024 Cockle Park,,,27/04/2020,No,,,,,1,
209276863,,UK107189403506,N/A,HOLSTEIN FRIESIAN,Female,10/04/2020,UK106710202441,10/04/2020,0 yrs  0 mths,,,,04/06/2020,warrens,28/04/2020,No,,,HOLSTEIN,,1,
209276864,,UK107189603522,N/A,HOLSTEIN FRIESIAN,Female,10/04/2020,UK107189602808,10/04/2020,0 yrs  0 mths,,,,,,28/04/2020,No,,,HOLSTEIN,,12,
209276865,,UK107189303519,N/A,HOLSTEIN FRIESIAN,Female,10/04/2020,UK106710502605,10/04/2020,0 yrs  0 mths,,16/02/2021,31/227/0024 Cockle Park,,,28/04/2020,No,,,HOLSTEIN,,10,
209276866,,UK107189103524,N/A,HOLSTEIN FRIESIAN X,Female,10/04/2020,UK107189402771,10/04/2020,0 yrs  0 mths,,,,,,28/04/2020,No,,,HOLSTEIN,,12,
209276867,,UK 107189 103615,N/A,HOLSTEIN FRIESIAN,Bull,10/04/2020,UK107189402883,10/04/2020,0 yrs  0 mths,,14/05/2020,12/176/0014,,,28/04/2020,No,,,HOLSTEIN,,1,
209276868,,UK 107189 503619,N/A,HOLSTEIN FRIESIAN,Bull,10/04/2020,UK107189602857,10/04/2020,0 yrs  0 mths,,,,,,28/04/2020,No,,,HOLSTEIN,,12,
209276869,,UK107189503521,Black and White,BRITISH FRIESIAN X,Female,10/04/2020,UK107189202783,10/04/2020,0 yrs  0 mths,,,,,,28/04/2020,No,,,HOLSTEIN,,12,
209276870,,UK107189403527,N/A,HOLSTEIN FRIESIAN,Female,10/04/2020,UK107189302861,10/04/2020,0 yrs  0 mths,,16/02/2021,31/227/0024 Cockle Park,,,28/04/2020,No,,,HOLSTEIN,,10,
209276871,,UK107189703523,N/A,BRITISH FRIESIAN X,Female,10/04/2020,UK107189302791,10/04/2020,0 yrs  0 mths,,,,,,28/04/2020,No,,,HOLSTEIN,,12,
209276872,,UK107189303512,N/A,HOLSTEIN FRIESIAN,Female,10/04/2020,UK107189602815,10/04/2020,0 yrs  0 mths,,,,,,28/04/2020,No,,,HOLSTEIN,,12,
209276874,,UK107189703495,N/A,HOLSTEIN FRIESIAN,Female,10/04/2020,UK106710602361,10/04/2020,0 yrs  0 mths,,,,,,28/04/2020,No,,,HOLSTEIN,,12,
209276875,,UK 107189 703614,N/A,HOLSTEIN FRIESIAN,Bull,10/04/2020,UK107189302679,10/04/2020,0 yrs  0 mths,,14/05/2020,12/176/0014,,,28/04/2020,No,,,HOLSTEIN,,1,
209276885,,UK 107189 503612,N/A,Swedish Red X,Bull,10/04/2020,UK107189102698,10/04/2020,0 yrs  0 mths,,,,,,28/04/2020,No,,,HOLSTEIN,,12,
209276889,,UK 107189 603613,N/A,HOLSTEIN FRIESIAN,Bull,10/04/2020,UK106710501611,10/04/2020,0 yrs  0 mths,,07/05/2020,,,,28/04/2020,No,,,HOLSTEIN,,0,
209490769,,UK107189503493,N/A,HOLSTEIN FRIESIAN,Female,10/04/2020,UK106710102531,10/04/2020,0 yrs  0 mths,,13/05/2020,31/227/0024 Cockle Park,,,28/04/2020,No,,,,,1,
209490770,,UK107189303505,N/A,BRITISH FRIESIAN X,Female,10/04/2020,UK107189702809,10/04/2020,0 yrs  0 mths,,13/05/2020,31/227/0024 Cockle Park,,,28/04/2020,No,,,,,1,
209276887,,UK107189603494,N/A,HOLSTEIN FRIESIAN,Female,11/04/2020,UK107189702865,11/04/2020,0 yrs  0 mths,,,,,,28/04/2020,No,,,HOLSTEIN,,12,
209276857,,UK107189603508,N/A,HOLSTEIN FRIESIAN,Female,12/04/2020,UK106710702096,12/04/2020,0 yrs  0 mths,,,,,,28/04/2020,No,,,UNKNOWN SIRE,,12,
209276859,,UK107189203525,N/A,HOLSTEIN FRIESIAN,Female,12/04/2020,UK107189402897,12/04/2020,0 yrs  0 mths,,,,05/06/2020,Warrens,28/04/2020,No,,,,,1,
209276861,,UK107189703509,N/A,HOLSTEIN FRIESIAN,Female,12/04/2020,UK106710302554,12/04/2020,0 yrs  0 mths,,,,,,28/04/2020,No,,,,,12,
209490771,,UK107189503507,N/A,HOLSTEIN FRIESIAN,Female,12/04/2020,UK107189202811,12/04/2020,0 yrs  0 mths,,13/05/2020,31/227/0024 Cockle Park,,,28/04/2020,No,,,,,1,
209276533,,UK107189103510,N/A,HOLSTEIN FRIESIAN,Female,13/04/2020,UK106710402639,13/04/2020,0 yrs  0 mths,,,,,,27/04/2020,No,,,,,12,
209276537,,UK107189203511,N/A,Holstein,Female,14/04/2020,UK106710102566,14/04/2020,0 yrs  0 mths,,,,,,27/04/2020,No,,,,,12,
209276841,,UK107189403513,N/A,BRITISH FRIESIAN X,Female,14/04/2020,UK107189602822,14/04/2020,0 yrs  0 mths,,,,,,28/04/2020,No,,,,,12,
209276855,,UK107189503514,N/A,HOLSTEIN FRIESIAN,Female,15/04/2020,UK106710202539,15/04/2020,0 yrs  0 mths,,,,,,28/04/2020,No,,,,,12,
209276858,,UK107189603515,N/A,HOLSTEIN FRIESIAN,Female,15/04/2020,UK106710102615,15/04/2020,0 yrs  0 mths,,16/02/2021,31/227/0024 Cockle Park,,,28/04/2020,No,,,,,10,
209276862,,UK107189703516,N/A,HOLSTEIN FRIESIAN,Female,16/04/2020,UK107189402820,16/04/2020,0 yrs  0 mths,,,,,,28/04/2020,No,,,,,12,
209276538,,UK107189603529,N/A,HOLSTEIN FRIESIAN,Female,17/04/2020,UK106710102587,17/04/2020,0 yrs  0 mths,,,,,,27/04/2020,No,,,,,12,
209276539,,UK 107189 203616,N/A,HOLSTEIN FRIESIAN X,Bull,17/04/2020,UK107189102824,17/04/2020,0 yrs  0 mths,,14/05/2020,12/176/0014,,,27/04/2020,No,,,,,0,
209276839,,UK 107189 303617,N/A,HOLSTEIN FRIESIAN,Female,18/04/2020,UK107189702851,18/04/2020,0 yrs  0 mths,,,,05/06/2020,warrens,28/04/2020,No,,,,,1,
209276892,,UK 107189 703621,N/A,HOLSTEIN FRIESIAN,Bull,21/04/2020,UK107189502436,21/04/2020,0 yrs  0 mths,,14/05/2020,12/176/0014,,,28/04/2020,No,,,CARREG SAINFOIN,,0,
209287495,,UK107189403534,N/A,Shorthorn,Female,21/04/2020,UK107189402645,21/04/2020,0 yrs  0 mths,,,,,,13/05/2020,No,,,,,12,
209287497,,UK107189503535,N/A,Shorthorn,Female,21/04/2020,UK107189402645,21/04/2020,0 yrs  0 mths,,,,,,13/05/2020,No,,,,,12,
209276893,,UK 107189 203623,N/A,HOLSTEIN FRIESIAN X,Bull,22/04/2020,UK107189102026,22/04/2020,0 yrs  0 mths,,,,07/05/2020,warrens,28/04/2020,No,,,HOLSTEIN,,0,
209276894,,UK107189203532,N/A,HOLSTEIN FRIESIAN,Female,22/04/2020,UK106710402660,22/04/2020,0 yrs  0 mths,,,,,,28/04/2020,No,,,HOLSTEIN,,12,
209287414,,UK107189703530,Red and White,HOLSTEIN FRIESIAN,Female,22/04/2020,UK107189302588,22/04/2020,0 yrs  0 mths,,,,01/05/2020,warrens,13/05/2020,No,,,FERTILITY PLUS BBB (COGENT),,0,
209287417,,UK107189103622,N/A,Shorthorn Dairy,Bull,22/04/2020,UK106710302204,22/04/2020,0 yrs  0 mths,,,,,,13/05/2020,No,22,,,,12,
209287498,,UK107189103531,N/A,HOLSTEIN FRIESIAN,Female,24/04/2020,UK106710502542,24/04/2020,0 yrs  0 mths,,,,28/04/2020,warrens,13/05/2020,No,,,HOLSTEIN,,0,
209287499,,UK107189303533,N/A,HOLSTEIN FRIESIAN,Female,24/04/2020,UK106710502542,24/04/2020,0 yrs  0 mths,,16/02/2021,31/227/0024 Cockle Park,,,13/05/2020,No,,,HOLSTEIN,,9,
209294251,,UK107189703537,N/A,HOLSTEIN FRIESIAN,Female,01/05/2020,UK107189402743,01/05/2020,0 yrs  0 mths,,,,,,21/05/2020,No,,,,,11,
209294252,,UK107189603536,N/A,HOLSTEIN FRIESIAN,Female,01/05/2020,UK107189602682,01/05/2020,0 yrs  0 mths,,,,,,21/05/2020,No,,,,,11,
209222773,,UK107189203490,N/A,HOLSTEIN FRIESIAN,Female,03/03/2020,UK107189102495,13/05/2020,0 yrs  2 mths,,13/05/2020,31/227/0024 Cockle Park,,,05/02/2021,No,,,UNKNOWN SIRE,,2,
209222774,,UK107189303491,N/A,HOLSTEIN FRIESIAN,Female,02/03/2020,UK106710102090,13/05/2020,0 yrs  2 mths,,13/05/2020,31/227/0024 Cockle Park,,,05/02/2021,No,,,,,2,
209276838,,UK107189303505,N/A,BRITISH FRIESIAN X,Female,10/04/2020,UK107189702809,13/05/2020,0 yrs  1 mths,,13/05/2020,31/227/0024 Cockle Park,,,05/02/2021,No,,,,,1,
209276842,,UK107189503507,N/A,HOLSTEIN FRIESIAN,Female,12/04/2020,UK107189202811,13/05/2020,0 yrs  1 mths,,13/05/2020,31/227/0024 Cockle Park,,,05/02/2021,No,,,,,1,
209276877,,UK107189503493,N/A,HOLSTEIN FRIESIAN,Female,10/04/2020,UK106710102531,13/05/2020,0 yrs  1 mths,,13/05/2020,31/227/0024 Cockle Park,,,05/02/2021,No,,,HOLSTEIN,,1,
209326487,3128,UK107189403128,N/A,HOLSTEIN FRIESIAN,Female,27/10/2018,UK107189601730,14/05/2020,1 yrs  7 mths,Newcastle University,,,20/05/2020,Warrens,22/06/2020,No,,Johnes,,,19,
209326488,3140,UK107189203140,N/A,HOLSTEIN FRIESIAN X,Female,05/11/2018,UK107189401763,14/05/2020,1 yrs  6 mths,Newcastle University,,,,,22/06/2020,No,,,,,29,
209326489,3135,UK107189403135,N/A,HOLSTEIN FRIESIAN,Female,31/10/2018,UK107189502408,14/05/2020,1 yrs  7 mths,Newcastle University,,,,,22/06/2020,No,,,,,30,
209326490,3070,UK107189203070,N/A,Holstein,Female,09/08/2018,UK106710302204,14/05/2020,1 yrs  9 mths,Newcastle University,,,,,22/06/2020,No,,,,,32,
209326491,3210,UK107189203210,N/A,HOLSTEIN FRIESIAN,Female,20/01/2019,UK107189102145,14/05/2020,1 yrs  4 mths,Newcastle University,,,,,22/06/2020,No,,,,,27,
209326492,3019,UK107189703019,N/A,HOLSTEIN FRIESIAN,Female,30/05/2018,UK107189101375,14/05/2020,2 yrs  0 mths,Newcastle University,,,,,22/06/2020,No,,,,,35,
209326493,2746,UK106710602746,N/A,HOLSTEIN FRIESIAN,Female,22/04/2018,UK106710502248,14/05/2020,2 yrs  1 mths,Newcastle University,,,,,22/06/2020,No,,,,,36,
209326494,2758,UK106710402758,N/A,HOLSTEIN FRIESIAN,Female,14/05/2018,UK106710202147,14/05/2020,2 yrs  0 mths,Newcastle University,,,,,22/06/2020,No,,,,,35,
209326495,3218,UK107189303218,N/A,HOLSTEIN FRIESIAN,Female,10/02/2019,UK106710302141,14/05/2020,1 yrs  3 mths,Newcastle University,,,13/01/2021,J P Warren,22/06/2020,No,,,,,23,
209326496,2757,UK106710302757,N/A,HOLSTEIN FRIESIAN,Female,13/05/2018,UK106710102160,14/05/2020,2 yrs  0 mths,Newcastle University,,,,,22/06/2020,No,,,,,35,
209326497,3052,UK107189503052,N/A,Holstein,Female,15/07/2018,UK106710302372,14/05/2020,1 yrs  10 mths,Newcastle University,,,,,22/06/2020,No,,,,,33,
209326498,3111,UK107189103111,N/A,HOLSTEIN FRIESIAN,Female,05/10/2018,UK106710302050,14/05/2020,1 yrs  7 mths,Newcastle University,,,,,22/06/2020,No,,,,,30,
209326499,2935,UK107189702935,N/A,HOLSTEIN FRIESIAN,Female,30/01/2018,UK107189601786,14/05/2020,2 yrs  4 mths,Newcastle University,,,,,22/06/2020,No,,,,,39,
209326500,3127,UK107189303127,N/A,HOLSTEIN FRIESIAN,Female,27/10/2018,UK107189602472,14/05/2020,1 yrs  7 mths,Newcastle University,,,,,22/06/2020,No,,,,,30,
209326501,3146,UK107189103146,N/A,HOLSTEIN FRIESIAN,Female,08/11/2018,UK107189102362,14/05/2020,1 yrs  6 mths,Newcastle University,,,,,22/06/2020,No,,,,,29,
209326502,3172,UK107189603172,N/A,HOLSTEIN FRIESIAN,Female,29/11/2018,UK107189102530,14/05/2020,1 yrs  6 mths,Newcastle University,,,,,22/06/2020,No,,,,,29,
209326503,3101,UK107189503101,N/A,HOLSTEIN FRIESIAN,Female,18/09/2018,UK107189201369,14/05/2020,1 yrs  8 mths,Newcastle University,,,,,22/06/2020,No,,,,,31,
209326504,3095,UK107189603095,N/A,HOLSTEIN FRIESIAN,Female,10/09/2018,UK106710202119,14/05/2020,1 yrs  8 mths,Newcastle University,,,,,22/06/2020,No,,,,,31,
209326505,3107,UK107189403107,N/A,HOLSTEIN FRIESIAN,Female,30/09/2018,UK107189202636,14/05/2020,1 yrs  8 mths,Newcastle University,,,02/12/2020,Warrens Deadstock,22/06/2020,No,,Natural,,,26,
209326506,2884,UK107189502884,N/A,HOLSTEIN FRIESIAN,Female,07/11/2017,UK107189401868,14/05/2020,2 yrs  6 mths,Newcastle University,18/02/2021,Linden Foods,,,22/06/2020,No,,,,,39,
209326507,2743,UK106710302743,N/A,HOLSTEIN FRIESIAN,Female,19/04/2018,UK106710402100,14/05/2020,2 yrs  1 mths,Newcastle University,,,,,22/06/2020,No,,,,,36,
209326508,2738,UK106710502738,N/A,HOLSTEIN FRIESIAN,Female,12/04/2018,UK106710601605,14/05/2020,2 yrs  1 mths,Newcastle University,,,,,22/06/2020,No,,,,,36,
209326509,3105,UK107189203105,N/A,HOLSTEIN FRIESIAN,Female,26/09/2018,UK106710201678,14/05/2020,1 yrs  8 mths,Newcastle University,,,,,22/06/2020,No,,,,,31,
209326510,3021,UK107189203021,N/A,HOLSTEIN FRIESIAN,Female,02/06/2018,UK107189301825,14/05/2020,1 yrs  11 mths,Newcastle University,,,,,22/06/2020,No,,,,,35,
209326511,3131,UK107189703131,N/A,HOLSTEIN FRIESIAN,Female,27/10/2018,UK107189401679,14/05/2020,1 yrs  7 mths,Newcastle University,,,,,22/06/2020,No,,,,,30,
